ticker,period_end,report_date,usable_from_date,roe,roa,operating_margin,gross_profitability,debt_ratio,interest_coverage,per,pbr,pcr,psr,ev_ebitda,dividend_yield,fcf,operating_cash_flow,net_income,earnings_yoy
228850,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.45,,,,4.47,,,,
412350,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,4.18,,,,,,,,
199550,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,2.28,,,,,,,,
281740,2026-12-31,2026-06-17,2026-06-17,5.71,,,,,,145.9,8.33,,,,0.18,,,117.0,
277810,2026-12-31,2026-06-17,2026-06-17,1.06,,,,,,8561.64,90.59,,,,,,,73.0,
215100,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,3.49,,,,,,,,
090360,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,11.62,,,,,,,,
108490,2026-12-31,2026-06-17,2026-06-17,1.77,,,,,,801.3,14.21,,,,,,,385.0,
033290,2026-12-31,2026-06-17,2026-06-17,5.27,,,,,,4.11,0.22,,,,,,,400.0,
067730,2026-12-31,2026-06-17,2026-06-17,15.74,,,,,,6.86,1.08,,,,6.4,,,342.0,
071280,2026-12-31,2026-06-17,2026-06-17,9.12,,,,,,9.18,0.84,,,,0.66,,,821.0,
376900,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,69.46,,,,,,,,
214610,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.2,,,,,,,,
328130,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,6.68,,,,,,,,
038060,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.43,,,,,,,,
474170,2026-12-31,2026-06-17,2026-06-17,0.09,,,,,,3116.67,2.71,,,,,,,3.0,
141080,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,10.49,,,,,,,,
058470,2026-12-31,2026-06-17,2026-06-17,20.78,,,,,,47.3,9.83,,,,0.84,,,2002.0,
016100,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.89,,,,,,,,
012700,2026-12-31,2026-06-17,2026-06-17,3.12,,,,,,5.61,0.18,,,,5.12,,,522.0,
302550,2026-12-31,2026-06-17,2026-06-17,1.31,,,,,,174.71,2.29,,,,,,,17.0,
491000,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,5.96,,,,,,,,
394420,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,28.36,,,,,,,,
073570,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.44,,,,,,,,
377450,2026-12-31,2026-06-17,2026-06-17,4.41,,,,,,17.21,0.76,,,,2.66,,,567.0,
277070,2026-12-31,2026-06-17,2026-06-17,4.92,,,,,,15.3,0.75,,,,6.9,,,237.0,
042500,2026-12-31,2026-06-17,2026-06-17,9.62,,,,,,7.57,0.73,,,,7.05,,,562.0,
193250,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.31,,,,,,,,
474650,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,6.2,,,,,,,,
219420,2026-12-31,2026-06-17,2026-06-17,6.09,,,,,,18.07,1.1,,,,,,,249.0,
439090,2026-12-31,2026-06-17,2026-06-17,7.44,,,,,,27.5,2.05,,,,,,,557.0,
195500,2026-12-31,2026-06-17,2026-06-17,2.73,,,,,,14.19,0.39,,,,,,,136.0,
377480,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,3.59,,,,,,,,
305090,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.71,,,,,,,,
098120,2026-12-31,2026-06-17,2026-06-17,20.76,,,,,,14.57,3.03,,,,0.34,,,2031.0,
424980,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,2.19,,,,,,,,
038290,2026-12-31,2026-06-17,2026-06-17,1.29,,,,,,74.06,0.95,,,,3.61,,,187.0,
477850,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,20.59,,,,,,,,
267980,2026-12-31,2026-06-17,2026-06-17,8.97,,,,,,4.4,0.39,,,,3.83,,,7724.0,
005990,2026-12-31,2026-06-17,2026-06-17,7.35,,,,,,4.2,0.31,,,,2.41,,,2565.0,
093520,2026-12-31,2026-06-17,2026-06-17,18.01,,,,,,7.81,1.41,,,,5.9,,,2604.0,
100590,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.57,,,,,,,,
067280,2026-12-31,2026-06-17,2026-06-17,11.36,,,,,,5.65,0.64,,,,5.41,,,4417.0,
072870,2026-12-31,2026-06-17,2026-06-17,8.13,,,,,,5.54,0.45,,,,9.95,,,2393.0,
215200,2026-12-31,2026-06-17,2026-06-17,16.81,,,,,,4.87,0.82,,,,7.62,,,8072.0,
133750,2026-12-31,2026-06-17,2026-06-17,4.19,,,,,,12.2,0.51,,,,3.9,,,126.0,
446540,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,3.06,,,,,,,,
235980,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,2.68,,,,,,,,
041920,2026-12-31,2026-06-17,2026-06-17,3.9,,,,,,51.4,2.0,,,,,,,286.0,
014100,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.28,,,,,,,,
054180,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.27,,,,,,,,
086900,2026-12-31,2026-06-17,2026-06-17,3.67,,,,,,37.33,1.37,,,,1.36,,,2371.0,
078160,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.67,,,,,,,,
0088D0,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
408920,2026-12-31,2026-06-17,2026-06-17,19.44,,,,,,8.52,1.66,,,,3.86,,,365.0,
021880,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.4,,,,,,,,
0088M0,2026-12-31,2026-06-17,2026-06-17,35.2,,,,,,49.17,17.31,,,,,,,422.0,
140410,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,115.9,,,,,,,,
241770,2026-12-31,2026-06-17,2026-06-17,6.2,,,,,,36.78,2.28,,,,0.74,,,1278.0,
059210,2026-12-31,2026-06-17,2026-06-17,9.53,,,,,,8.71,0.83,,,,2.75,,,438.0,
058110,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.95,,,,,,,,
072770,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.83,,,,,,,,
434480,2026-12-31,2026-06-17,2026-06-17,1.82,,,,,,49.11,0.89,,,,,,,56.0,
080420,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.36,,,,,,,,
417970,2026-12-31,2026-06-17,2026-06-17,9.45,,,,,,13.13,1.24,,,,2.0,,,1068.0,
080160,2026-12-31,2026-06-17,2026-06-17,16.45,,,,,,11.56,1.9,,,,3.62,,,836.0,
087260,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.29,,,,,,,,
101330,2026-12-31,2026-06-17,2026-06-17,3.26,,,,,,7.29,0.24,,,,3.66,,,525.0,
012860,2026-12-31,2026-06-17,2026-06-17,8.19,,,,,,11.53,0.94,,,,1.27,,,274.0,
363260,2026-12-31,2026-06-17,2026-06-17,7.61,,,,,,11.18,0.85,,,,3.77,,,95.0,
348030,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.53,,,,,,,,
250060,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,3.19,,,,,,,,
288980,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.88,,,,,,,,
142760,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.82,,,,,,,,
033200,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.4,,,,,,,,
118990,2026-12-31,2026-06-17,2026-06-17,2.93,,,,,,23.29,0.68,,,,,,,301.0,
463480,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.96,,,,,,,,
006920,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.35,,,,,,,,
001810,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.13,,,,1.26,,,,
279600,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.17,,,,,,,,
095500,2026-12-31,2026-06-17,2026-06-17,4.62,,,,,,15.44,0.71,,,,0.93,,,487.0,
254490,2026-12-31,2026-06-17,2026-06-17,12.82,,,,,,26.46,3.39,,,,,,,979.0,
218150,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.97,,,,,,,,
100790,2026-12-31,2026-06-17,2026-06-17,8.17,,,,,,46.74,3.82,,,,,,,582.0,
0097F0,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
0099W0,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
477380,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
477470,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
478440,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
482680,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
0093G0,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
0096D0,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
049950,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.93,,,,,,,,
207760,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.27,,,,,,,,
059090,2026-12-31,2026-06-17,2026-06-17,25.62,,,,,,21.99,5.63,,,,,,,937.0,
201490,2026-12-31,2026-06-17,2026-06-17,0.54,,,,,,94.2,0.51,,,,,,,25.0,
475460,2026-12-31,2026-06-17,2026-06-17,4.72,,,,,,20.7,0.98,,,,1.54,,,314.0,
452200,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.72,,,,,,,,
206640,2026-12-31,2026-06-17,2026-06-17,10.11,,,,,,10.04,1.02,,,,1.37,,,1091.0,
035620,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.31,,,,,,,,
053030,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.39,,,,,,,,
301300,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.55,,,,,,,,
064550,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.98,,,,,,,,
314930,2026-12-31,2026-06-17,2026-06-17,1.94,,,,,,358.62,6.96,,,,,,,29.0,
489460,2026-12-31,2026-06-17,2026-06-17,7.24,,,,,,22.85,1.65,,,,1.47,,,298.0,
086820,2026-12-31,2026-06-17,2026-06-17,0.83,,,,,,633.64,5.26,,,,,,,11.0,
038460,2026-12-31,2026-06-17,2026-06-17,6.25,,,,,,7.81,0.49,,,,,,,356.0,
251120,2026-12-31,2026-06-17,2026-06-17,9.56,,,,,,11.91,1.14,,,,,,,782.0,
199730,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.94,,,,9.43,,,,
086040,2026-12-31,2026-06-17,2026-06-17,2.84,,,,,,32.36,0.92,,,,,,,74.0,
188040,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.6,,,,,,,,
099430,2026-12-31,2026-06-17,2026-06-17,8.91,,,,,,18.1,1.61,,,,1.53,,,253.0,
032980,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.09,,,,,,,,
308080,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,3.58,,,,,,,,
043150,2026-12-31,2026-06-17,2026-06-17,8.09,,,,,,7.19,0.58,,,,1.54,,,2701.0,
323990,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.94,,,,,,,,
267790,2026-12-31,2026-06-17,2026-06-17,10.77,,,,,,6.13,0.66,,,,2.18,,,560.0,
046310,2026-12-31,2026-06-17,2026-06-17,5.79,,,,,,8.38,0.49,,,,4.54,,,263.0,
331520,2026-12-31,2026-06-17,2026-06-17,5.61,,,,,,11.89,0.67,,,,,,,185.0,
199480,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.97,,,,,,,,
438700,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.91,,,,,,,,
066410,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.21,,,,,,,,
382900,2026-12-31,2026-06-17,2026-06-17,0.98,,,,,,162.43,1.6,,,,,,,185.0,
206400,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.51,,,,,,,,
019010,2026-12-31,2026-06-17,2026-06-17,23.99,,,,,,2.27,0.55,,,,1.32,,,2331.0,
177350,2026-12-31,2026-06-17,2026-06-17,44.02,,,,,,0.69,0.31,,,,,,,927.0,
457600,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.65,,,,,,,,
424760,2026-12-31,2026-06-17,2026-06-17,7.89,,,,,,10.18,0.8,,,,,,,222.0,
250000,2026-12-31,2026-06-17,2026-06-17,0.26,,,,,,178.0,0.46,,,,6.42,,,35.0,
310210,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,37.87,,,,,,,,
006910,2026-12-31,2026-06-17,2026-06-17,18.42,,,,,,22.02,4.06,,,,,,,415.0,
0010F0,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
226340,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.54,,,,,,,,
014470,2026-12-31,2026-06-17,2026-06-17,1.34,,,,,,27.95,0.37,,,,,,,43.0,
008470,2026-12-31,2026-06-17,2026-06-17,1.95,,,,,,17.15,0.33,,,,2.42,,,193.0,
338220,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,3.45,,,,,,,,
100120,2026-12-31,2026-06-17,2026-06-17,8.75,,,,,,10.7,0.94,,,,2.65,,,2434.0,
406820,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.91,,,,,,,,
099390,2026-12-31,2026-06-17,2026-06-17,9.39,,,,,,5.92,0.56,,,,4.34,,,662.0,
064480,2026-12-31,2026-06-17,2026-06-17,1.09,,,,,,72.5,0.79,,,,3.76,,,44.0,
365900,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.46,,,,,,,,
089970,2026-12-31,2026-06-17,2026-06-17,16.63,,,,,,77.18,12.84,,,,,,,1135.0,
251630,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.59,,,,2.49,,,,
018290,2026-12-31,2026-06-17,2026-06-17,24.69,,,,,,7.47,1.84,,,,,,,1728.0,
478560,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.9,,,,11.52,,,,
439580,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.79,,,,,,,,
033560,2026-12-31,2026-06-17,2026-06-17,9.05,,,,,,3.6,0.33,,,,,,,998.0,
369370,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,2.65,,,,,,,,
126340,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,10.48,,,,,,,,
121800,2026-12-31,2026-06-17,2026-06-17,1.37,,,,,,29.12,0.4,,,,,,,114.0,
082800,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,2.59,,,,,,,,
318410,2026-12-31,2026-06-17,2026-06-17,6.88,,,,,,6.34,0.44,,,,6.36,,,992.0,
419540,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.83,,,,,,,,
146320,2026-12-31,2026-06-17,2026-06-17,1.46,,,,,,143.78,2.09,,,,,,,90.0,
200780,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.5,,,,2.86,,,,
413640,2026-12-31,2026-06-17,2026-06-17,7.46,,,,,,19.79,1.48,,,,,,,335.0,
141000,2026-12-31,2026-06-17,2026-06-17,5.71,,,,,,8.71,0.5,,,,1.12,,,1028.0,
083650,2026-12-31,2026-06-17,2026-06-17,36.71,,,,,,32.13,11.8,,,,,,,2107.0,
0068Y0,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
065170,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,6.03,,,,,,,,
086670,2026-12-31,2026-06-17,2026-06-17,13.71,,,,,,8.58,1.18,,,,3.39,,,2063.0,
488900,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,5.49,,,,,,,,
082920,2026-12-31,2026-06-17,2026-06-17,17.23,,,,,,34.57,5.96,,,,0.59,,,1267.0,
054220,2026-12-31,2026-06-17,2026-06-17,7.84,,,,,,12.64,0.99,,,,,,,125.0,
042370,2026-12-31,2026-06-17,2026-06-17,2.55,,,,,,46.03,1.17,,,,0.52,,,252.0,
050090,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.06,,,,,,,,
148780,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.73,,,,,,,,
307870,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.87,,,,,,,,
377030,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.82,,,,,,,,
032850,2026-12-31,2026-06-17,2026-06-17,9.87,,,,,,9.04,0.89,,,,1.55,,,471.0,
049470,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.65,,,,,,,,
238200,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.44,,,,,,,,
093190,2026-12-31,2026-06-17,2026-06-17,9.19,,,,,,6.95,0.64,,,,3.71,,,1261.0,
065450,2026-12-31,2026-06-17,2026-06-17,7.28,,,,,,22.99,1.67,,,,0.85,,,154.0,
044480,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.64,,,,,,,,
069540,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,3.61,,,,,,,,
072950,2026-12-31,2026-06-17,2026-06-17,9.1,,,,,,11.01,1.0,,,,0.67,,,943.0,
451250,2026-12-31,2026-06-17,2026-06-17,10.74,,,,,,16.65,1.79,,,,2.47,,,486.0,
143240,2026-12-31,2026-06-17,2026-06-17,34.39,,,,,,1.9,0.65,,,,4.22,,,8746.0,
466410,2026-12-31,2026-06-17,2026-06-17,8.18,,,,,,7.78,0.64,,,,,,,1181.0,
223310,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.39,,,,,,,,
452430,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,22.73,,,,,,,,
419120,2026-12-31,2026-06-17,2026-06-17,6.09,,,,,,12.58,0.77,,,,3.26,,,244.0,
122350,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.39,,,,,,,,
419050,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.23,,,,,,,,
014970,2026-12-31,2026-06-17,2026-06-17,10.56,,,,,,12.89,1.36,,,,2.0,,,408.0,
018310,2026-12-31,2026-06-17,2026-06-17,1.57,,,,,,21.02,0.33,,,,2.0,,,715.0,
012210,2026-12-31,2026-06-17,2026-06-17,2.06,,,,,,116.28,2.39,,,,,,,86.0,
053700,2026-12-31,2026-06-17,2026-06-17,5.02,,,,,,4.77,0.24,,,,1.15,,,909.0,
009620,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,8.22,,,,,,,,
023600,2026-12-31,2026-06-17,2026-06-17,4.55,,,,,,5.22,0.24,,,,2.36,,,1703.0,
0044K0,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
0071M0,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
0096B0,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
0115H0,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
009300,2026-12-31,2026-06-17,2026-06-17,5.67,,,,,,6.52,0.37,,,,6.15,,,2120.0,
482630,2026-12-31,2026-06-17,2026-06-17,12.68,,,,,,27.34,3.47,,,,,,,691.0,
484590,2026-12-31,2026-06-17,2026-06-17,17.09,,,,,,14.64,2.5,,,,,,,649.0,
036670,2026-12-31,2026-06-17,2026-06-17,7.76,,,,,,5.87,0.46,,,,4.71,,,905.0,
361670,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.76,,,,,,,,
054540,2026-12-31,2026-06-17,2026-06-17,10.79,,,,,,14.44,1.56,,,,1.72,,,666.0,
065570,2026-12-31,2026-06-17,2026-06-17,4.62,,,,,,14.69,0.68,,,,,,,52.0,
014950,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.94,,,,0.57,,,,
032280,2026-12-31,2026-06-17,2026-06-17,1.5,,,,,,21.44,0.32,,,,3.01,,,62.0,
002290,2026-12-31,2026-06-17,2026-06-17,9.32,,,,,,6.4,0.6,,,,6.38,,,551.0,
037460,2026-12-31,2026-06-17,2026-06-17,15.45,,,,,,8.09,1.25,,,,1.35,,,5030.0,
032750,2026-12-31,2026-06-17,2026-06-17,3.52,,,,,,6.95,0.24,,,,3.01,,,431.0,
0013V0,2026-12-31,2026-06-17,2026-06-17,17.6,,,,,,7.9,1.39,,,,,,,743.0,
054090,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.61,,,,,,,,
000250,2026-12-31,2026-06-17,2026-06-17,1.9,,,,,,1223.45,23.3,,,,0.02,,,226.0,
024950,2026-12-31,2026-06-17,2026-06-17,6.41,,,,,,7.01,0.45,,,,2.71,,,526.0,
038500,2026-12-31,2026-06-17,2026-06-17,5.19,,,,,,28.58,1.48,,,,1.11,,,380.0,
437730,2026-12-31,2026-06-17,2026-06-17,7.37,,,,,,163.52,12.04,,,,0.1,,,307.0,
017480,2026-12-31,2026-06-17,2026-06-17,3.22,,,,,,12.34,0.4,,,,5.92,,,411.0,
046390,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.4,,,,,,,,
027580,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.46,,,,,,,,
038540,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.3,,,,,,,,
091580,2026-12-31,2026-06-17,2026-06-17,1.26,,,,,,125.89,1.58,,,,0.53,,,151.0,
263810,2026-12-31,2026-06-17,2026-06-17,3.44,,,,,,22.59,0.78,,,,,,,114.0,
089980,2026-12-31,2026-06-17,2026-06-17,3.32,,,,,,45.7,1.52,,,,1.01,,,433.0,
042940,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.54,,,,,,,,
042600,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.88,,,,,,,,
107600,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,2.42,,,,,,,,
411080,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.49,,,,2.85,,,,
252990,2026-12-31,2026-06-17,2026-06-17,9.22,,,,,,54.62,5.04,,,,,,,264.0,
378800,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,2.39,,,,,,,,
294630,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,8.22,,,,,,,,
038070,2026-12-31,2026-06-17,2026-06-17,0.87,,,,,,62.41,0.54,,,,1.93,,,83.0,
006730,2026-12-31,2026-06-17,2026-06-17,7.45,,,,,,9.09,0.68,,,,0.89,,,1241.0,
079650,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.06,,,,,,,,
100660,2026-12-31,2026-06-17,2026-06-17,1.79,,,,,,37.63,0.67,,,,0.28,,,95.0,
019770,2026-12-31,2026-06-17,2026-06-17,9.23,,,,,,4.3,0.4,,,,1.9,,,798.0,
092190,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,5.44,,,,,,,,
046890,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.19,,,,,,,,
063170,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.87,,,,,,,,
027040,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,3.54,,,,,,,,
018680,2026-12-31,2026-06-17,2026-06-17,1.85,,,,,,37.23,0.69,,,,,,,65.0,
036120,2026-12-31,2026-06-17,2026-06-17,21.56,,,,,,8.12,1.75,,,,4.8,,,205.0,
093920,2026-12-31,2026-06-17,2026-06-17,3.07,,,,,,13.81,0.42,,,,7.16,,,354.0,
189860,2026-12-31,2026-06-17,2026-06-17,18.06,,,,,,7.23,1.31,,,,,,,715.0,
178320,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,5.25,,,,,,,,
122690,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.29,,,,,,,,
140070,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.37,,,,,,,,
011370,2026-12-31,2026-06-17,2026-06-17,5.42,,,,,,2.99,0.16,,,,5.69,,,294.0,
065710,2026-12-31,2026-06-17,2026-06-17,25.32,,,,,,10.41,2.64,,,,12.57,,,4588.0,
035890,2026-12-31,2026-06-17,2026-06-17,11.36,,,,,,3.62,0.41,,,,4.16,,,664.0,
357550,2026-12-31,2026-06-17,2026-06-17,8.62,,,,,,63.81,5.5,,,,,,,699.0,
003100,2026-12-31,2026-06-17,2026-06-17,9.14,,,,,,3.11,0.28,,,,2.3,,,6290.0,
067370,2026-12-31,2026-06-17,2026-06-17,9.65,,,,,,24.85,2.4,,,,,,,229.0,
171090,2026-12-31,2026-06-17,2026-06-17,67.23,,,,,,6.69,4.5,,,,1.36,,,10959.0,
086710,2026-12-31,2026-06-17,2026-06-17,7.04,,,,,,16.13,1.14,,,,2.5,,,496.0,
014620,2026-12-31,2026-06-17,2026-06-17,6.27,,,,,,26.25,1.65,,,,0.59,,,1297.0,
037350,2026-12-31,2026-06-17,2026-06-17,10.27,,,,,,4.67,0.48,,,,2.7,,,1982.0,
458650,2026-12-31,2026-06-17,2026-06-17,2.14,,,,,,34.94,0.75,,,,2.72,,,316.0,
081580,2026-12-31,2026-06-17,2026-06-17,10.96,,,,,,3.13,0.34,,,,1.96,,,814.0,
045300,2026-12-31,2026-06-17,2026-06-17,6.36,,,,,,6.39,0.41,,,,0.67,,,465.0,
015750,2026-12-31,2026-06-17,2026-06-17,9.95,,,,,,3.37,0.34,,,,2.81,,,2110.0,
365340,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,5.04,,,,,,,,
080470,2026-12-31,2026-06-17,2026-06-17,14.06,,,,,,2.73,0.38,,,,2.2,,,1163.0,
043260,2026-12-31,2026-06-17,2026-06-17,37.98,,,,,,31.79,12.08,,,,,,,1343.0,
148150,2026-12-31,2026-06-17,2026-06-17,28.63,,,,,,2.58,0.74,,,,2.75,,,1409.0,
061090,2026-12-31,2026-06-17,2026-06-17,10.4,,,,,,12.12,1.26,,,,,,,3280.0,
188260,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,4.77,,,,,,,,
053060,2026-12-31,2026-06-17,2026-06-17,14.59,,,,,,4.18,0.61,,,,,,,333.0,
340440,2026-12-31,2026-06-17,2026-06-17,5.21,,,,,,18.38,0.96,,,,,,,66.0,
017510,2026-12-31,2026-06-17,2026-06-17,14.16,,,,,,10.91,1.54,,,,2.41,,,837.0,
0017J0,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
490470,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,4.12,,,,,,,,
011560,2026-12-31,2026-06-17,2026-06-17,12.98,,,,,,6.41,0.83,,,,2.59,,,3612.0,
396300,2026-12-31,2026-06-17,2026-06-17,1.93,,,,,,85.28,1.64,,,,,,,54.0,
100700,2026-12-31,2026-06-17,2026-06-17,7.78,,,,,,8.28,0.64,,,,3.03,,,279.0,
024830,2026-12-31,2026-06-17,2026-06-17,4.7,,,,,,4.7,0.22,,,,1.91,,,2230.0,
258830,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.2,,,,,,,,
036630,2026-12-31,2026-06-17,2026-06-17,1.86,,,,,,27.18,0.5,,,,3.49,,,316.0,
039310,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.19,,,,,,,,
067770,2026-12-31,2026-06-17,2026-06-17,1.5,,,,,,20.23,0.3,,,,,,,86.0,
